divesite,country,region,location,X,Y
Bourgeoisie Cove,United States,California,Orange County,-117.8644127,33.5837978
Aliso,United States,California,Orange County,-117.7564967,33.51190673
Point Dume,United States,California,LA County,-118.805809,33.98834915
NOSC Tower Wreck,United States,California,San Diego,-117.2686806,32.77192778
Arch Rock Cove,United States,Santa Barbara,Anacapa Island,-119.3561018,34.01703335
Coral Reef,United States,Santa Barbara,Anacapa Island,-119.4390678,34.00873594
Breakwater,United States,California,Monterrey,-121.893729,36.60947346
Mesa,United States,California,Santa Barbara,-119.731166,34.396641
Suejac Wreck,United States,LA County,Catalina Island,-118.3231992,33.34867866
USS Peacock Wreck,United States,Santa Barbara,Santa Cruz Island,-119.5482445,34.04887258
Scorpion Anchorage,United States,Santa Barbara,Santa Cruz Island,-119.5746803,34.06076588
Nicholas Canyon,United States,California,LA County,-118.9153934,34.04308533
White Point,United States,LA County,Redondo   Palos Verdes,-118.3189559,33.70793694
Veteran s Park,United States,LA County,Redondo   Palos Verdes,-118.3918476,33.83623703
Crescent Cove,United States,California,Orange County,-117.8037143,33.545669
Dead Man s Reef,United States,California,Orange County,-117.8063428,33.54134101
Woods Cove,United States,California,Orange County,-117.7704033,33.526725
Fisherman s Cove,United States,California,Orange County,-117.7958125,33.54528897
Diver s Cove,United States,California,Orange County,-117.7945626,33.54463174
Shaws Cove,United States,California,Orange County,-117.7995676,33.54431877
Malaga cove,United States,California,LA County,-118.3942933,33.80401167
Casino Point,United States,LA County,Catalina Island,-118.3248782,33.34927017
Butterfly House,United States,California,Monterrey,-121.9331306,36.54160934
Coral Street Beach,United States,California,Monterrey,-121.9275141,36.63593864
Marineland,United States,LA County,Redondo   Palos Verdes,-118.3979014,33.73600617
Refugio,United States,California,Santa Barbara,-120.07264,34.462382
Pebbly Beach,United States,LA County,Catalina Island,-118.5337833,33.47491667
Garibaldi Reef,United States,LA County,Catalina Island,-118.3053167,33.32601667
Little Farnsworth,United States,LA County,Catalina Island,-118.3076333,33.33378333
East End Eagle Reef,United States,LA County,Catalina Island,-118.50735,33.46043333
Long Point,United States,LA County,Catalina Island,-118.3666,33.40558333
Bird Rock Wall,United States,LA County,Catalina Island,-118.4887333,33.4524
Italian Gardens,United States,LA County,Catalina Island,-118.3735,33.41068333
Torqua Springs,United States,LA County,Catalina Island,-118.3592,33.3838
Hen Rock,United States,LA County,Catalina Island,-118.3667582,33.39912588
Ruby E  Wreck,United States,California,San Diego,-117.2766667,32.76722222
Yukon Wreck,United States,California,San Diego,-117.285,32.78016667
La Jolla Cove,United States,San Diego,La Jolla,-117.2725189,32.85061458
The Cave,United States,San Diego,La Jolla,-117.2701478,32.85026307
Blue Cavern,United States,LA County,Catalina Island,-118.4770775,33.44755651
Emerald Bay,United States,LA County,Catalina Island,-118.526044,33.468036
Pirates Hide Out,United States,Keys,Marquesas Keys,-82.14965386,24.59176132
Ana Cecilia Wreck,United States,Florida,Palm Beach,-80.016,26.7853
Drifting Spot,United States,Florida,Palm Beach,-80.01168333,26.75465
Castor Wreck,United States,Florida,,-80.03713333,26.47883333
Jose Cuervo Bar,United States,Florida,Miami,-80.12823333,25.7689
Mathew Lawrence,United States,Florida,Miami,-80.07338333,25.811
RJ s Ledge,United States,Florida,Miami,-80.09925,25.72363333
Rainbow Reef,United States,Florida,Miami,-80.0972,25.69325
Emerald Reef,United States,Florida,Miami,-80.09775,25.67476667
African Queen,United States,Florida,Miami,-80.07553333,25.78006667
Alicia,United States,Florida,Miami,-80.12736667,25.41223333
Andro,United States,Florida,Miami,-80.08555,25.89405
Arratoon Apcar,United States,Florida,Miami,-80.09604439,25.58993256
Belzona Barge,United States,Florida,Miami,-80.087,25.69583333
Concepcion,United States,Florida,Miami,-80.08995,25.90936667
C-One,United States,Florida,Miami,-80.09006667,25.90916667
Customs Reef,United States,Florida,Miami,-80.08316667,25.6995
Deep Freeze,United States,Florida,Miami,-80.08251667,25.82171667
Erl King,United States,Florida,Miami,-80.12420037,25.42421881
Golden Beach Boulder Reef,United States,Florida,Miami,-80.0978251,25.96266
Lady Carmen,United States,Florida,Miami,-80.09061667,25.90888333
Lugano,United States,Florida,Miami,-80.11918772,25.44363497
Mandalay,United States,Florida,Miami,-80.12126434,25.4415563
Miss Karline,United States,Florida,Miami,-80.089083,25.81285
Ball Buoys Reef,United States,Florida,Miami,-80.18761667,25.31556
Patricia Wreck,United States,Florida,Miami,-80.0894,25.81326667
Proteus Wreck,United States,Florida,Miami,-80.08733333,25.70551667
Rio Miami,United States,Florida,Miami,-80.0872,25.70276667
Shamrock,United States,Florida,Miami,-80.07338333,25.77343333
Sheri-Lynn,United States,Florida,Miami,-80.07038333,25.66816667
Steane D Auray,United States,Florida,Miami,-80.09051667,25.6177
Jolly Jacks,United States,Florida,Palm Beach,-80.01782429,26.8369956
Shark Canyon,United States,Florida,Palm Beach,-80.01999,26.869483
Pink House,United States,Florida,Palm Beach,-80.03079998,26.6848167
Tumble Rock,United States,Florida,,-80.03536667,26.50311667
Boynton Comb Reef,United States,Florida,,-80.03901667,26.48546667
Cable Crossing,United States,Florida,Palm Beach,-80.028864,26.709688
Ballantine Reef,United States,Florida,Palm Beach,-80.029519,26.717348
Briney Breezes,United States,Florida,,-80.03471375,26.50933616
Pauls Reef,United States,Florida,Palm Beach,-80.0208,26.65271
Rons Rock,United States,Florida,Palm Beach,-80.01781,26.69378
Navarre Beach Reef,United States,Florida,Pensacola,-86.85381442,30.37937565
Half Moon Wreck,United States,Florida,Miami,-80.13463611,25.72760278
The Breckenshire,United States,Florida,Palm Bay,-80.34649372,27.65369189
Samantha s,United States,Keys,Middle Keys,-81.03172302,24.64701716
Paradiso Wreck,United States,Florida,Miami,-80.12741089,25.72413746
Horseshoe reef,United States,Keys,Middle Keys,-80.99416667,24.66111111
North North Dry Rocks,United States,Keys,Upper Keys,-80.28888889,25.13777778
Bridge Span  1,United States,Florida,Panama City,-85.85213333,29.9817
Weeki Wachee,United States,Florida,Central Florida Springs - Ocala,-82.57337093,28.51732767
Hudson Grotto,United States,Florida,Central Florida Springs - Ocala,-82.70134449,28.34529335
Mac s Reef,United States,Florida,Panama City,-85.83911667,29.9821
Eagle s Nest,United States,Florida,Northwest Florida Springs,-82.60916501,28.55491466
El Capitana,United States,Florida,Palm Bay,-80.44444799,27.85685949
Hospital Hole,United States,Florida,Northwest Florida Springs,-82.62320638,28.53041173
Little River,United States,Florida,Northwest Florida Springs,-82.966391,29.99677364
Green Roofs,United States,Florida,Palm Beach,-80.0547123,26.89897504
Aligator bayou,United States,Florida,Panama City,-85.75736761,30.17125008
Sombrero Beach,United States,Keys,Middle Keys,-81.08444444,24.69111111
Stage I,United States,Florida,Panama City,-85.90194444,30.01833333
Alligator Deep,United States,Keys,Upper Keys,-80.62677383,24.83285667
Sheridan,United States,Florida,St Petersburg,-83.22222222,28.02277778
Marker 32 Reef,United States,Keys,Lower Keys,-81.74425278,24.47331389
9 Foot Stake,United States,Keys,Lower Keys,-81.76425,24.47156667
Western Sambos,United States,Keys,Lower Keys,-81.71467781,24.47972784
Cannonball Cut,United States,Keys,Lower Keys,-81.69965744,24.48308675
Narwall,United States,Florida,Miami,-80.07659912,25.81472706
Bridge Span  14,United States,Florida,Panama City,-85.82361111,30.07527778
Black Bart,United States,Florida,Panama City,-85.823883,30.0608
Ophelia Brian,United States,Florida,Miami,-80.0858,25.70576667
Alligator Reef,United States,Keys,Upper Keys,-80.61928511,24.85098529
Catfish Hotel Sink,United States,Florida,Central Florida Springs - Ocala,-82.97593832,29.48862491
Manatee Springs,United States,Florida,Central Florida Springs - Ocala,-82.97684491,29.48962417
Barracuda Reef,United States,Florida,Fort Lauderdale,-80.09533333,26.08316667
Forty Fathom Grotto,United States,Florida,Central Florida Springs - Ocala,-82.30874419,29.28918272
Good patches,United States,Keys,Upper Keys,-80.58066667,24.8935
Cannon Patch,United States,Keys,Upper Keys,-80.34166667,25.10833333
Worth Avenue Pier Debris,United States,Florida,Palm Beach,-80.0305,26.70068333
200  Wooden Shipreck,United States,Keys,Upper Keys,-80.24666667,25.20944444
Ponce De Leon Springs,United States,Florida,Northwest Florida Springs,-85.93074024,30.72105809
Troy Springs,United States,Florida,Central Florida Springs - Ocala,-82.9975462,30.00584314
Fort Pickens Jettys,United States,Florida,Pensacola,-87.29546696,30.33137717
Site D Coral Reef,United States,Keys,Upper Keys,-80.5696106,24.87896163
Captain Grumphy,United States,Keys,Upper Keys,-80.522,24.88519071
Tug Boat Janet,United States,Florida,Destin,-86.39583333,30.2625
Key Largo Undersee Park,United States,Keys,Upper Keys,-80.39911866,25.13330172
Dania Erojacks Reef,United States,Florida,Fort Lauderdale,-80.10725,26.0623
Spanish Rocks,United States,Florida,St Petersburg,-82.71339297,27.49035631
USS Vandenburg,United States,Keys,Lower Keys,-81.73319167,24.45045556
Boca Grande Wreck,United States,Florida,Naples,-82.3466,26.2146
Palm Island Ferry,United States,Florida,St Petersburg,-82.53131667,26.82035
Angel s Reef,United States,Florida,Fort Lauderdale,-80.06631667,26.313
Tug Heron,United States,Florida,Pensacola,-87.22775,30.13646667
Chevron Rig,United States,Florida,Pensacola,-87.0353,30.07073333
Kingry Barge,United States,Florida,Pensacola,-87.2317,30.15961667
Tug Deliverance,United States,Florida,Pensacola,-87.24363333,30.18178333
Tug Sylvia,United States,Florida,Pensacola,-87.23666667,30.185
Anteres,United States,Florida,Pensacola,-87.12915,30.0105
Admiral Fetterman Reef,United States,Florida,Pensacola,-87.18575,30.0781
Oops Barge,United States,Florida,Pensacola,-87.23021667,30.21888333
PC Barge,United States,Florida,Pensacola,-87.2344,30.18673333
Soule Barge,United States,Florida,Pensacola,-87.2428,30.18141667
Catherine,United States,Florida,Pensacola,-87.26533333,30.31133333
The Elbow,United States,Keys,Middle Keys,-80.94932556,24.71560899
Playpen,United States,Florida,Palm Beach,-80.00725,26.74713333
Eidsvag and Owens,United States,Florida,Palm Beach,-80.00833333,26.767
Liberty Ship,United States,Florida,Pensacola,-87.16028333,30.27148333
Three Coal Barges,United States,Florida,Pensacola,-87.2215,30.2915
Avocet,United States,Florida,Pensacola,-87.21048333,29.97333333
Tex Edwards,United States,Florida,Pensacola,-87.16928333,30.26896667
San Pablo,United States,Florida,Pensacola,-87.21815,30.18883333
Venice Beach,United States,Florida,St Petersburg,-82.46202707,27.09944779
Commercial Pier Reef,United States,Florida,Fort Lauderdale,-80.09305179,26.18847457
United Caribbean,United States,Florida,Fort Lauderdale,-80.061501,26.322248
The Bib Wreck,United States,Keys,Upper Keys,-80.3795,24.99516389
Park Headquarters reef,United States,Keys,Dry Tortugas,-82.87891667,24.62991667
Noula Express,United States,Florida,Fort Lauderdale,-80.05746667,26.3213
Blue Heron Bridge,United States,Florida,Palm Beach,-80.04217029,26.7832383
Hens   Chicken Reef,United States,Keys,Upper Keys,-80.54733333,24.93583333
Deerfield Beach North Rocks,United States,Florida,Fort Lauderdale,-80.07205009,26.3233737
Neptune Memorial Reef,United States,Florida,Miami,-80.09075,25.6902
St  Andrews State Park,United States,Florida,Panama City,-85.73442936,30.12217117
Cayman Salvager,United States,Keys,Lower Keys,-81.76633333,24.4535
YDT- 15 wreck,United States,Florida,Pensacola,-87.15948333,30.08761667
Pete Tide II,United States,Florida,Pensacola,-87.23328333,30.14588333
Esso Bonnaire,United States,Florida,Palm Beach,-80.008,26.96416667
MG-111 barge,United States,Florida,Palm Beach,-80.02483,26.97783
Mohawk Chief,United States,Florida,Destin,-86.71791667,30.14678333
East Jetty,United States,Florida,Destin,-86.50733471,30.3812333
Navy Barge,United States,Florida,Pensacola,-87.24525,30.18565
Lighthouse Ledge,United States,Florida,Fort Lauderdale,-80.06583333,26.27361111
Sea Emperor,United States,Florida,Fort Lauderdale,-80.06148333,26.32433333
Molasses Reef,United States,Keys,Upper Keys,-80.374525,25.00964167
City Service Tanker,United States,Florida,Port Canaveral,-79.96027778,28.39583333
Rainbow River,United States,Florida,Central Florida Springs - Ocala,-82.43759751,29.10237683
King s Park Lake,United States,Florida,Central Florida Springs - Ocala,-80.69443792,28.44872768
The Living Seas,United States,Florida,Central Florida Springs - Ocala,-81.54941082,28.37014303
Juno Ledge,United States,Florida,Palm Beach,-80.04020691,26.8761434
Santa Lucia,United States,Florida,Naples,-81.84381667,26.0898
D Tower,United States,Florida,Naples,-81.71808333,25.56628333
R  Tower,United States,Florida,Naples,-82.2145,25.79983333
Black Hole,United States,Florida,Naples,-82.21138889,25.96527778
Biscayne wreck,United States,Florida,Miami,-80.08836667,25.70438333
Guy Harvey,United States,Florida,Fort Lauderdale,-80.06576667,26.21091667
RSB-1,United States,Florida,Fort Lauderdale,-80.06493333,26.22736667
Tacoma,United States,Florida,Miami,-80.08445,25.70016667
Tracy,United States,Florida,Fort Lauderdale,-80.07938333,26.15931667
Hydro Atlantic,United States,Florida,Fort Lauderdale,-80.05071667,26.325
Vortex Springs,United States,Florida,Northwest Florida Springs,-85.948389,30.770721
Cypress Spring,United States,Florida,Northwest Florida Springs,-85.684437,30.658146
Morrison Springs,United States,Florida,Northwest Florida Springs,-85.9046,30.657528
Jackson Blue Spring,United States,Florida,Northwest Florida Springs,-85.14015,30.79013
Sally Ward Spring,United States,Florida,Northwest Florida Springs,-84.310562,30.240935
Cherokee Sink,United States,Florida,Northwest Florida Springs,-84.304449,30.21287
Harvey s Cave,United States,Florida,Northwest Florida Springs,-84.347185,30.13493
Shangri-La Springs,United States,Florida,Northwest Florida Springs,-85.14288505,30.79016587
Hall Of Fame Moorings,United States,Florida,Fort Lauderdale,-80.08516667,26.1905
Hog Heaven,United States,Florida,Fort Lauderdale,-80.07976667,26.1517
Jim Atria Wreck,United States,Florida,Fort Lauderdale,-80.07041667,26.1645
Copenhagen Wreck,United States,Florida,Fort Lauderdale,-80.08513333,26.20581667
Capt Dan Wreck,United States,Florida,Fort Lauderdale,-80.06625,26.21875
Marriott Reef,United States,Florida,Fort Lauderdale,-80.06576667,26.09131667
Bill Boyd,United States,Florida,Fort Lauderdale,-80.07933333,26.1588
Rodeo 25,United States,Florida,Fort Lauderdale,-80.06355,26.2313
Ancient Mariner,United States,Florida,Fort Lauderdale,-80.06241667,26.30195
Mike s Wreck,United States,Keys,Upper Keys,-80.25655,25.14455
Train Wheel Wreck,United States,Keys,Upper Keys,-80.25674164,25.14524576
Blue Grotto,United States,Florida,Central Florida Springs - Ocala,-82.48606111,29.38758611
Paradise Springs,United States,Florida,Central Florida Springs - Ocala,-82.08027,29.099661
Crystal River - Hunter Spring,United States,Florida,Central Florida Springs - Ocala,-82.59247899,28.89442269
Crystal River - King s Spring,United States,Florida,Central Florida Springs - Ocala,-82.59493589,28.88180683
Crystal River - Three Sisters Springs,United States,Florida,Central Florida Springs - Ocala,-82.58895457,28.88830283
Devils Den,United States,Florida,Central Florida Springs - Ocala,-82.47513056,29.40943333
YDT-14 Wreck,United States,Florida,Pensacola,-87.16,30.08833333
Ginnie Springs,United States,Florida,Central Florida Springs - Ocala,-82.683105,29.830146
DEMA Trader,United States,Florida,Miami,-80.08706667,25.70355
U-2513,United States,Keys,Dry Tortugas,-83.3099,24.86691667
Rhein,United States,Keys,Dry Tortugas,-83.51001667,25.93526667
Araby Maid wreck,United States,Keys,Dry Tortugas,-83.48258333,24.73051667
Tug Born Again,United States,Florida,Pensacola,-87.23821667,30.13438333
Joseph E  Brown,United States,Florida,Pensacola,-86.82228333,30.21275
Tenneco Oil Rig,United States,Florida,Pensacola,-87.08568333,29.99535
Timber holes,United States,Florida,Pensacola,-86.85963333,30.18471667
A-7 Corsair II wreck,United States,Florida,Pensacola,-87.1964,29.98325
Brass Wreck,United States,Florida,Pensacola,-87.0536,30.21421667
USS Massachusetts,United States,Florida,Pensacola,-87.31203333,30.29566667
U S S  Oriskany,United States,Florida,Pensacola,-87.001067,30.034993
Mercedes I,United States,Florida,Fort Lauderdale,-80.07523333,26.15626667
Tenneco Towers,United States,Florida,Fort Lauderdale,-80.085,25.98253333
Ultra Freeze,United States,Florida,Miami,-80.08711667,25.62903333
BlueFire Wreck,United States,Florida,Miami,-80.09063333,25.56626667
Colson s Barge,United States,Florida,Palm Beach,-80.01065,26.78241667
Black Rock,United States,Florida,Palm Beach,-80.00261667,26.81376667
Princess Anne,United States,Florida,Palm Beach,-80.00366667,26.7935
South Doubles,United States,Florida,Palm Beach,-80.014,26.74066667
The Trench,United States,Florida,Palm Beach,-80.017,26.70516667
Flower Gardens,United States,Florida,Palm Beach,-80.0175,26.69733333
Rolls Royce,United States,Florida,Palm Beach,-80.00836667,26.76701667
King Neptune,United States,Florida,Palm Beach,-80.018,26.71533333
Breakers 3rd Window,United States,Florida,Palm Beach,-80.016383,26.712333
Amarillys,United States,Florida,Palm Beach,-80.01583333,26.78783333
Mizpah,United States,Florida,Palm Beach,-80.01633333,26.78616667
Devil s Hole,United States,Florida,Central Florida Springs - Ocala,-81.95218474,29.62658849
Apopka Spring,United States,Florida,Central Florida Springs - Ocala,-81.67888889,28.56666667
DeLeon Sprongs,United States,Florida,Central Florida Springs - Ocala,-81.36364167,29.13460278
Alexander Springs,United States,Florida,Central Florida Springs - Ocala,-81.57588889,29.08130556
Blue Springs,United States,Florida,Central Florida Springs - Ocala,-81.33929729,28.94709589
Almirante,United States,Florida,Miami,-80.1175,25.41633333
Orion wreck,United States,Florida,Miami,-80.08633333,25.691
Cruz del Sur,United States,Florida,Miami,-80.07698333,25.96935
Doc de Milly,United States,Florida,Miami,-80.13101667,25.3678
The Tortuga wreck,United States,Florida,Miami,-80.08476667,25.82088333
Army Tanks,United States,Florida,Miami,-80.09133333,25.81133333
The Spirit of Miami,United States,Florida,Miami,-80.087,25.698
Adolphus Busch Wreck,United States,Keys,Middle Keys,-81.46146667,24.53068333
Sombrero Reef,United States,Keys,Middle Keys,-81.10988259,24.62561106
Looe Key Reef   HMS Looe,United States,Keys,Middle Keys,-81.40833333,24.545
Coffins Patch,United States,Keys,Middle Keys,-80.97216667,24.67916667
Delta Shoal   The Barge,United States,Keys,Middle Keys,-81.0915,24.62966667
Thunderbolt Wreck,United States,Keys,Middle Keys,-80.9637,24.66128333
The Benwood Wreck,United States,Keys,Upper Keys,-80.33366667,25.05266667
Conch Reef,United States,Keys,Upper Keys,-80.46258333,24.95183333
The City of Washington Wreck,United States,Keys,Upper Keys,-80.2559,25.14643333
The Bibb Wreck,United States,Keys,Upper Keys,-80.3795,24.99516667
French Reef,United States,Keys,Upper Keys,-80.34833333,25.0343
The Duane Wreck,United States,Keys,Upper Keys,-80.38208333,24.9897
Crocker Reef,United States,Keys,Upper Keys,-80.53083333,24.9025
Davis Reef,United States,Keys,Upper Keys,-80.50591667,24.922
The Eagle Wreck,United States,Keys,Upper Keys,-80.57031667,24.86975
Christ of the Abyss,United States,Keys,Upper Keys,-80.29666667,25.12416667
Spiegel Grove,United States,Keys,Upper Keys,-80.37278333,25.01054983
Western dry rocks,United States,Keys,Lower Keys,-81.9265,24.44466667
Eastern dry rocks,United States,Keys,Lower Keys,-81.84616667,24.45933333
Rock key,United States,Keys,Lower Keys,-81.86,24.4535
Sand key,United States,Keys,Lower Keys,-81.87633333,24.45166667
Joe s tug,United States,Keys,Lower Keys,-81.73733333,24.46383333
Manta Heaven,United States,Hawaii,Big Island,-156.0554383,19.73579767
Big Arch,United States,Hawaii,Big Island,-156.037,19.6838
Molokini Crater  Outside ,United States,Maui,Molokini Island,-156.4980127,20.63048457
Nai a,United States,Hawaii,Big Island,-158.1231268,21.331763
Paradise Pinnacle,United States,Hawaii,Big Island,-155,19
Hammerhead Point,United States,Hawaii,Big Island,-155,19
Honaunau Bay,United States,Hawaii,Big Island,-155.9147942,19.42348845
Alakaha Bay,United States,Hawaii,Big Island,-155.9109318,19.41573771
Paaoao Bay,United States,Hawaii,Big Island,-155.958246,19.53527647
Spitting Cave ,United States,Hawaii,Oahu,-157.7057898,21.25898206
Monolith,United States,Maui,Lanai Island,-156.9472504,20.7275386
Keahole,United States,Hawaii,Big Island,-156.0554695,19.73649147
Honu Reef,United States,Hawaii,Maui,-156.6971666,20.91639325
Kapalua Bay,United States,Hawaii,Maui,-156.6679144,21.00031758
